filename,filepath,img_height,img_width,text_detected,ocr,coordinates,text_height,text_width,sentiment
1100.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1100.jpg,600,600,True,"STYLE
is a reflection of your
ATTITUDE
and your
PERSONALITY
Rangriti","[{'x': 14, 'y': 24}, {'x': 201, 'y': 24}, {'x': 201, 'y': 297}, {'x': 14, 'y': 297}]",273,187,positive
1101.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1101.jpg,612,599,True,"FRESH
max","[{'x': 289, 'y': 131}, {'x': 549, 'y': 131}, {'x': 549, 'y': 596}, {'x': 289, 'y': 596}]",465,260,neutral
1102.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1102.jpg,600,600,False,,[],0,0,neutral
1103.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1103.jpg,435,600,False,,[],0,0,negative
1104.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1104.jpg,343,347,True,"BULIMIA HELP METHOD
HOME TREATMENT PROGRAM","[{'x': 79, 'y': 245}, {'x': 306, 'y': 245}, {'x': 306, 'y': 278}, {'x': 79, 'y': 278}]",33,227,negative
1105.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1105.jpg,387,600,False,,[],0,0,positive
1106.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1106.jpg,160,160,True,*],"[{'x': 30, 'y': 53}, {'x': 41, 'y': 53}, {'x': 41, 'y': 55}, {'x': 30, 'y': 55}]",2,11,positive
1107.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1107.jpg,800,600,False,,[],0,0,positive
1108.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1108.jpg,383,600,False,,[],0,0,positive
1109.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1109.jpg,600,600,False,,[],0,0,positive
111.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/111.jpg,800,600,True,"MELISSA LANDERS
MELISSA LANDERS
Alienated
A perfect blend of sizzling romance, action, and suspense.""
-New York Times #1 best-selling author Jennifer L. Armentrout
Invaded
an Alienated novel","[{'x': 50, 'y': 34}, {'x': 581, 'y': 34}, {'x': 581, 'y': 729}, {'x': 50, 'y': 729}]",695,531,positive
1110.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1110.jpg,600,600,False,,[],0,0,positive
1111.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1111.jpg,601,456,True,"Ascenta
SPARK
SUPPORTS BRAIN HEALTH,
MEMORY & FOCUS
OMEGA-3 PHOSPHATIDYLSERNE
ANTIOXIDANTS VITAMIN D
Marilu
HENNER
150 ml (5.1 fl. oz)
Dietary supplement Tangerine flavor","[{'x': 186, 'y': 280}, {'x': 408, 'y': 280}, {'x': 408, 'y': 533}, {'x': 186, 'y': 533}]",253,222,neutral
1112.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1112.jpg,667,499,False,,[],0,0,neutral
1113.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1113.jpg,450,600,True,"NOW A MAJOR BORTY SERIES
AMONGST
WOMEN
JOHN MCGAHERN","[{'x': 126, 'y': 41}, {'x': 298, 'y': 41}, {'x': 298, 'y': 138}, {'x': 126, 'y': 138}]",97,172,positive
1114.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1114.jpg,363,599,True,661,"[{'x': 0, 'y': 289}, {'x': 11, 'y': 289}, {'x': 11, 'y': 296}, {'x': 0, 'y': 296}]",7,11,negative
1115.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1115.jpg,600,600,True,"""Compassion is a mind
that is motivated by
cherishing other living
beings and wishes to
release them from their
suffering.""
Geshe Kelsang Gyatso","[{'x': 9, 'y': 25}, {'x': 312, 'y': 25}, {'x': 312, 'y': 250}, {'x': 9, 'y': 250}]",225,303,negative
1116.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1116.jpg,1024,576,False,,[],0,0,positive
1117.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1117.jpg,600,600,True,SAD,"[{'x': 147, 'y': 257}, {'x': 422, 'y': 257}, {'x': 422, 'y': 378}, {'x': 147, 'y': 378}]",121,275,positive
1118.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1118.jpg,800,600,False,,[],0,0,negative
1119.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1119.jpg,333,500,False,,[],0,0,positive
112.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/112.jpg,819,552,True,"We Once Ruled Side by Side
Let's Get Back
2
Our Rightful Places","[{'x': 34, 'y': 19}, {'x': 524, 'y': 19}, {'x': 524, 'y': 605}, {'x': 34, 'y': 605}]",586,490,neutral
1120.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1120.jpg,450,600,True,吸氣,"[{'x': 299, 'y': 214}, {'x': 472, 'y': 214}, {'x': 472, 'y': 295}, {'x': 299, 'y': 295}]",81,173,positive
1121.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1121.jpg,452,599,True,"You are invited to the vibrant &
colourful event of throw
cushions, covers and
accessories
Atelier
Cushions Festival
On Friday 13th February, 2015
10.30 am onwards
At 97, Anand Park, ITI Road,
Aundh, Pune 411007","[{'x': 417, 'y': 84}, {'x': 593, 'y': 84}, {'x': 593, 'y': 383}, {'x': 417, 'y': 383}]",299,176,positive
1122.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1122.jpg,800,600,False,,[],0,0,neutral
1123.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1123.jpg,332,505,False,,[],0,0,neutral
1124.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1124.jpg,600,600,True,"DON'T LET
YOUR SINS
BECOME
HANDCUFFS","[{'x': 221, 'y': 229}, {'x': 384, 'y': 229}, {'x': 384, 'y': 373}, {'x': 221, 'y': 373}]",144,163,positive
1125.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1125.jpg,568,320,True,"2:43
ORIGINAL MOTION PICTURE SOUNDTRACK
VOLUME 1 & 2
BEET
-2:08
THIS COULD BE THE NIGHT
Cindy Mizelle
Beat Street Soundtrack","[{'x': 4, 'y': 4}, {'x': 316, 'y': 4}, {'x': 316, 'y': 492}, {'x': 4, 'y': 492}]",488,312,neutral
1126.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1126.jpg,800,600,False,,[],0,0,neutral
1127.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1127.jpg,800,600,True,--25 11:02 AM,"[{'x': 45, 'y': 593}, {'x': 68, 'y': 593}, {'x': 68, 'y': 739}, {'x': 45, 'y': 739}]",146,23,positive
1128.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1128.jpg,285,480,True,"Go down a waterslide
while it isn't wet and
then you'll underdstand
why foreplay is so
important.....;)","[{'x': 233, 'y': 22}, {'x': 454, 'y': 22}, {'x': 454, 'y': 151}, {'x': 233, 'y': 151}]",129,221,positive
1129.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1129.jpg,450,600,False,,[],0,0,neutral
113.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/113.jpg,600,600,False,,[],0,0,positive
1130.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1130.jpg,600,600,False,,[],0,0,positive
1131.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1131.jpg,600,600,False,,[],0,0,positive
1132.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1132.jpg,194,259,False,,[],0,0,positive
1133.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1133.jpg,798,599,True,"Reese
Кобуд
be Si
res
PEANUT BUTT CUPS CANDY
FRIANDISE MOULD
Enjoy you
on -day... fat fuck.
MILK CHOCOLATE
+
PEANUT
BUTTER
CHOCOLAT AU LA
рохом
BEURRE
DARACHIDES","[{'x': 74, 'y': 468}, {'x': 567, 'y': 468}, {'x': 567, 'y': 797}, {'x': 74, 'y': 797}]",329,493,positive
1134.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1134.jpg,1024,576,False,,[],0,0,positive
1135.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1135.jpg,327,480,True,www.famousanduncensored.com,"[{'x': 227, 'y': 305}, {'x': 471, 'y': 305}, {'x': 471, 'y': 320}, {'x': 227, 'y': 320}]",15,244,neutral
1136.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1136.jpg,600,600,True,"HINIL
tain's leading
Golde","[{'x': 50, 'y': 114}, {'x': 553, 'y': 114}, {'x': 553, 'y': 232}, {'x': 50, 'y': 232}]",118,503,positive
1137.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1137.jpg,600,600,True,"HM
coffee","[{'x': 179, 'y': 145}, {'x': 225, 'y': 145}, {'x': 225, 'y': 184}, {'x': 179, 'y': 184}]",39,46,neutral
1138.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1138.jpg,600,600,False,,[],0,0,positive
1139.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1139.jpg,400,600,False,,[],0,0,positive
114.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/114.jpg,158,199,True,PA,"[{'x': 190, 'y': 1}, {'x': 197, 'y': 1}, {'x': 197, 'y': 14}, {'x': 190, 'y': 14}]",13,7,negative
1140.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1140.jpg,600,600,False,,[],0,0,neutral
1141.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1141.jpg,337,599,True,Z,"[{'x': 55, 'y': 243}, {'x': 88, 'y': 243}, {'x': 88, 'y': 272}, {'x': 55, 'y': 272}]",29,33,positive
1142.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1142.jpg,450,600,False,,[],0,0,positive
1143.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1143.jpg,172,293,False,,[],0,0,positive
1144.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1144.jpg,600,600,False,,[],0,0,positive
1145.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1145.jpg,337,599,True,KETS MAGES,"[{'x': 548, 'y': 5}, {'x': 593, 'y': 5}, {'x': 593, 'y': 12}, {'x': 548, 'y': 12}]",7,45,negative
1146.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1146.jpg,333,599,True,"7:15
35°
16
LIAN OFFICIALS SAY STOPPED TERROR ATTACK... US EMBASSY IN YEMEN EVACUATED.","[{'x': 58, 'y': 255}, {'x': 598, 'y': 255}, {'x': 598, 'y': 321}, {'x': 58, 'y': 321}]",66,540,neutral
1147.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1147.jpg,1024,576,False,,[],0,0,positive
1148.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1148.jpg,800,600,True,238,"[{'x': 3, 'y': 125}, {'x': 67, 'y': 125}, {'x': 67, 'y': 314}, {'x': 3, 'y': 314}]",189,64,neutral
1149.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1149.jpg,453,599,False,,[],0,0,positive
115.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/115.jpg,600,600,False,,[],0,0,negative
1150.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1150.jpg,339,499,False,,[],0,0,neutral
1151.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1151.jpg,402,600,False,,[],0,0,positive
1152.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1152.jpg,454,600,True,Joel Eade 2011,"[{'x': 24, 'y': 398}, {'x': 183, 'y': 398}, {'x': 183, 'y': 422}, {'x': 24, 'y': 422}]",24,159,positive
1153.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1153.jpg,600,600,True,"* NEW YORK TIMES BESTSELL**
wild
FROM LOST TO YOUR ON THE PACIFIC CREST NAIL
WOW A
MAJOR MOTION
PICTURE
Cheryl Strayed
""Spectacular....A literary and human triumph.""
-THE NEW YORK TIMES BOOK REVIEW","[{'x': 133, 'y': 143}, {'x': 503, 'y': 143}, {'x': 503, 'y': 506}, {'x': 133, 'y': 506}]",363,370,neutral
1154.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1154.jpg,570,599,True,"Will Dining
Will Dining
Will Dung","[{'x': 190, 'y': 199}, {'x': 517, 'y': 199}, {'x': 517, 'y': 522}, {'x': 190, 'y': 522}]",323,327,neutral
1155.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1155.jpg,394,599,False,,[],0,0,positive
1156.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1156.jpg,1024,579,False,,[],0,0,positive
1157.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1157.jpg,600,600,True,"I HAVE NO IDEA
WHAT IAM DOING
Make a Meme+","[{'x': 46, 'y': 37}, {'x': 595, 'y': 37}, {'x': 595, 'y': 595}, {'x': 46, 'y': 595}]",558,549,positive
1158.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1158.jpg,600,600,True,"325
CHE
49-
49","[{'x': 320, 'y': 0}, {'x': 599, 'y': 0}, {'x': 599, 'y': 371}, {'x': 320, 'y': 371}]",371,279,positive
1159.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1159.jpg,800,600,True,"Butcher's K
Selection
at ASDA
Chicken
Thigh Fillets
Selected and prepared by hand
for succulence and flavour
Fresh class A skinless chicken thigh fillets
£
ASP1409722
3.58
UK
5037
EC
E/kg
6.95
WEIGHT/kg
UK
554204
1513 HBP
>
515g
USE BY:
09FEB
KEEP REFRIGERATED
AT-2°C TO +4°C
5050834-767852
Fresh Class A
Produced in the U.K., chicken
from the U.K., packed in the
U.K. for Asda Stores Limited,
Leeds LS11 SAD.
Phone us on: 0800 952 0101
Freezable","[{'x': 141, 'y': 302}, {'x': 370, 'y': 302}, {'x': 370, 'y': 699}, {'x': 141, 'y': 699}]",397,229,negative
116.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/116.jpg,450,600,True,"LYCEUM
DISGRACED
DISGRACED","[{'x': 2, 'y': 63}, {'x': 445, 'y': 63}, {'x': 445, 'y': 304}, {'x': 2, 'y': 304}]",241,443,neutral
1160.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1160.jpg,301,460,False,,[],0,0,neutral
1161.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1161.jpg,337,599,True,"S
Sainsbury's
S.
was sus
WS
SNILDIMS
RESPECT
NO
sisbury
HONESTY
TO
TO
TOOL
GADES
TOM
Sainsbury's","[{'x': 5, 'y': 10}, {'x': 506, 'y': 10}, {'x': 506, 'y': 332}, {'x': 5, 'y': 332}]",322,501,positive
1162.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1162.jpg,800,600,True,"94
NFL
LEGENDS
K
SKI
33
8
70 GREATEST REDSKINE
BAUGH COLLECTIBLE 3
BRONCOS
HOME
PACK) A MARK/UNMARK
HELP
CONTINUE
SAMSUNG","[{'x': 4, 'y': 98}, {'x': 599, 'y': 98}, {'x': 599, 'y': 761}, {'x': 4, 'y': 761}]",663,595,neutral
1163.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1163.jpg,342,512,False,,[],0,0,neutral
1164.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1164.jpg,600,600,True,"""YOU'RE THE JELLY TO MY BURGER, THE
KNIFE TO MY SOUP, THE GLITTER TO MY
SUSHI, AND THE KETCHUP TO MY
ICECREAM
INSTAGRAM
@INSTAHYSTERICAL
""MY POINT IS, YOU'RE
WORTHLESS.","[{'x': 15, 'y': 8}, {'x': 582, 'y': 8}, {'x': 582, 'y': 586}, {'x': 15, 'y': 586}]",578,567,positive
1165.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1165.jpg,401,600,True,www.qwickaid.com/culinary,"[{'x': 4, 'y': 377}, {'x': 276, 'y': 377}, {'x': 276, 'y': 397}, {'x': 4, 'y': 397}]",20,272,negative
1166.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1166.jpg,600,600,True,"ROZEN GAISER
NOAH RETGAN","[{'x': 199, 'y': 234}, {'x': 409, 'y': 234}, {'x': 409, 'y': 578}, {'x': 199, 'y': 578}]",344,210,positive
1167.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1167.jpg,190,190,True,"MOVE ALONG
NOTHING TO SEE HERE","[{'x': 3, 'y': 9}, {'x': 189, 'y': 9}, {'x': 189, 'y': 182}, {'x': 3, 'y': 182}]",173,186,negative
1168.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1168.jpg,338,600,True,"Household Bank
MasterCard","[{'x': 161, 'y': 59}, {'x': 390, 'y': 59}, {'x': 390, 'y': 232}, {'x': 161, 'y': 232}]",173,229,neutral
1169.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1169.jpg,600,600,True,"I feel like screaming because I don't have
anyone to talk to","[{'x': 54, 'y': 435}, {'x': 560, 'y': 435}, {'x': 560, 'y': 489}, {'x': 54, 'y': 489}]",54,506,neutral
117.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/117.jpg,480,600,False,,[],0,0,positive
1170.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1170.jpg,600,600,True,MODELS,"[{'x': 424, 'y': 301}, {'x': 479, 'y': 301}, {'x': 479, 'y': 319}, {'x': 424, 'y': 319}]",18,55,positive
1171.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1171.jpg,449,599,True,WRECKED,"[{'x': 38, 'y': 268}, {'x': 308, 'y': 268}, {'x': 308, 'y': 309}, {'x': 38, 'y': 309}]",41,270,positive
1172.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1172.jpg,384,459,False,,[],0,0,negative
1173.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1173.jpg,399,600,False,,[],0,0,negative
1174.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1174.jpg,399,599,False,,[],0,0,negative
1175.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1175.jpg,252,397,True,Méditation Facile,"[{'x': 8, 'y': 8}, {'x': 174, 'y': 8}, {'x': 174, 'y': 23}, {'x': 8, 'y': 23}]",15,166,positive
1176.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1176.jpg,392,500,False,,[],0,0,neutral
1177.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1177.jpg,409,500,True,Buttons,"[{'x': 140, 'y': 355}, {'x': 353, 'y': 355}, {'x': 353, 'y': 397}, {'x': 140, 'y': 397}]",42,213,positive
1178.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1178.jpg,294,600,True,"Do You Want To Learn To Cook 6 Dishes
Like These For Your Whole Family","[{'x': 35, 'y': 12}, {'x': 563, 'y': 12}, {'x': 563, 'y': 73}, {'x': 35, 'y': 73}]",61,528,positive
1179.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1179.jpg,324,600,True,Introducción Módulo I - Fortaleciendo la base (las piernas),"[{'x': 101, 'y': 8}, {'x': 497, 'y': 8}, {'x': 497, 'y': 21}, {'x': 101, 'y': 21}]",13,396,negative
118.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/118.jpg,136,599,False,,[],0,0,negative
1180.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1180.jpg,350,600,True,"POLICE LINE D
12:04 33 HD
ACTION 3 NEWS
FORT CALHOUN
TODAY'S HIGH 43 TONIGHT'S LOW 20","[{'x': 0, 'y': 221}, {'x': 518, 'y': 221}, {'x': 518, 'y': 326}, {'x': 0, 'y': 326}]",105,518,negative
1181.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1181.jpg,388,600,False,,[],0,0,negative
1182.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1182.jpg,309,534,True,"~L TO THE AURA ~
sustainability, compassion, inspiration
about","[{'x': 31, 'y': 46}, {'x': 359, 'y': 46}, {'x': 359, 'y': 287}, {'x': 31, 'y': 287}]",241,328,negative
1183.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1183.jpg,250,468,True,"Their Loss Is Your Gain...
100% Clean and Legal Profits?","[{'x': 105, 'y': 188}, {'x': 359, 'y': 188}, {'x': 359, 'y': 232}, {'x': 105, 'y': 232}]",44,254,negative
1184.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1184.jpg,437,435,True,"Remediosherbales
Remedios caseros y naturales y terapias alternativas","[{'x': 29, 'y': 39}, {'x': 407, 'y': 39}, {'x': 407, 'y': 84}, {'x': 29, 'y': 84}]",45,378,positive
1185.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1185.jpg,800,600,True,"Providing caring and compasionate elderly care
MICHIGAN
PERSONALIZED HOME CARE","[{'x': 27, 'y': 30}, {'x': 572, 'y': 30}, {'x': 572, 'y': 725}, {'x': 27, 'y': 725}]",695,545,negative
1186.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1186.jpg,1066,600,False,,[],0,0,positive
1187.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1187.jpg,448,600,False,,[],0,0,positive
1188.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1188.jpg,450,600,False,,[],0,0,neutral
1189.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1189.jpg,222,600,True,"KAARIS
LE BRUIT DE MON AME
SORTIE LE 30 MARS
EN PRE-COMMANDE LE 02 MARS
09","[{'x': 384, 'y': 34}, {'x': 589, 'y': 34}, {'x': 589, 'y': 186}, {'x': 384, 'y': 186}]",152,205,positive
119.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/119.jpg,670,599,True,"take my life away
you can break my soul
beat me
hurt me
kill me
but for the love of Go
don't touch
him","[{'x': 76, 'y': 72}, {'x': 538, 'y': 72}, {'x': 538, 'y': 583}, {'x': 76, 'y': 583}]",511,462,positive
1190.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1190.jpg,260,598,False,,[],0,0,positive
1191.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1191.jpg,600,600,False,,[],0,0,positive
1192.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1192.jpg,600,600,False,,[],0,0,positive
1193.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1193.jpg,334,501,False,,[],0,0,positive
1194.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1194.jpg,282,423,False,,[],0,0,positive
1195.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1195.jpg,798,599,True,nexus,"[{'x': 45, 'y': 0}, {'x': 97, 'y': 0}, {'x': 97, 'y': 161}, {'x': 45, 'y': 161}]",161,52,neutral
1196.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1196.jpg,600,600,False,,[],0,0,positive
1197.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1197.jpg,600,600,True,"new business
loop models
MODELOS
DE NEGOCIO
QUE HACEN
única
TU EMPRESA
▸ Detectamos
oportunidades de mercado
Estructuramos
modelos de negocio
▸ Desarrollamos
categorías de producto y
servicio
ZIPPY
Es único
www.loop-cn.com","[{'x': 22, 'y': 41}, {'x': 369, 'y': 41}, {'x': 369, 'y': 592}, {'x': 22, 'y': 592}]",551,347,positive
1198.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1198.jpg,600,600,False,,[],0,0,positive
1199.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1199.jpg,800,600,False,,[],0,0,positive
12.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/12.jpg,337,599,True,>,"[{'x': 271, 'y': 185}, {'x': 299, 'y': 185}, {'x': 299, 'y': 211}, {'x': 271, 'y': 211}]",26,28,positive
120.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/120.jpg,600,600,False,,[],0,0,positive
1200.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1200.jpg,299,500,False,,[],0,0,positive
1201.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1201.jpg,600,600,True,DIPPY SU,"[{'x': 316, 'y': 423}, {'x': 343, 'y': 423}, {'x': 343, 'y': 461}, {'x': 316, 'y': 461}]",38,27,positive
1202.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1202.jpg,481,600,False,,[],0,0,positive
1203.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1203.jpg,600,600,False,,[],0,0,positive
1204.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1204.jpg,1024,579,False,,[],0,0,positive
1205.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1205.jpg,816,600,False,,[],0,0,positive
1206.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1206.jpg,600,600,True,"Se não puder fazer tudo,
faça tudo que puder.
Dr. Fábio Cardoso
Consultoria em Medicina Preventiva e do Esporte","[{'x': 5, 'y': 207}, {'x': 593, 'y': 207}, {'x': 593, 'y': 591}, {'x': 5, 'y': 591}]",384,588,negative
1207.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1207.jpg,600,600,False,,[],0,0,positive
1208.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1208.jpg,450,600,True,53,"[{'x': 3, 'y': 404}, {'x': 22, 'y': 404}, {'x': 22, 'y': 417}, {'x': 3, 'y': 417}]",13,19,negative
1209.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1209.jpg,624,599,True,"Somehow a lot of us have become suspicious
of compassion, as if it were a sign of
weakness. Somehow we've come to the
conclusion that those with sympathy for
animals are less logical. But compassion is
not a weakness of mind. It's a strength of
the heart. And we need both strong hearts
and strong minds. ~John Robbins
EVOLVE!
Campaigns","[{'x': 32, 'y': 27}, {'x': 561, 'y': 27}, {'x': 561, 'y': 550}, {'x': 32, 'y': 550}]",523,529,positive
121.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/121.jpg,800,600,True,"MELISSA LANDERS
Invaded
an Alienated novel","[{'x': 52, 'y': 41}, {'x': 474, 'y': 41}, {'x': 474, 'y': 498}, {'x': 52, 'y': 498}]",457,422,positive
1210.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1210.jpg,355,599,True,"""ONE CHILD,
ONE TEACHER,
ONE BOOK,
AND ONE PEN
CAN CHANGE
THE WORLD.
-MALALA YOUSAFZAI
77
facebook.com","[{'x': 344, 'y': 9}, {'x': 594, 'y': 9}, {'x': 594, 'y': 352}, {'x': 344, 'y': 352}]",343,250,positive
1211.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1211.jpg,449,421,False,,[],0,0,positive
1212.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1212.jpg,640,480,False,,[],0,0,positive
1213.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1213.jpg,1024,576,False,,[],0,0,neutral
1214.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1214.jpg,600,600,False,,[],0,0,positive
1215.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1215.jpg,480,600,True,"FOCUS
KEEP YOURSELF IN THE NOW!","[{'x': 173, 'y': 369}, {'x': 425, 'y': 369}, {'x': 425, 'y': 434}, {'x': 173, 'y': 434}]",65,252,positive
1216.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1216.jpg,600,600,False,,[],0,0,neutral
1217.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1217.jpg,504,599,True,"connor be changed
eping our thinking
Albert Einstien","[{'x': 348, 'y': 0}, {'x': 598, 'y': 0}, {'x': 598, 'y': 308}, {'x': 348, 'y': 308}]",308,250,positive
1218.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1218.jpg,445,600,False,,[],0,0,neutral
1219.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1219.jpg,600,600,False,,[],0,0,negative
122.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/122.jpg,337,599,True,OFB,"[{'x': 91, 'y': 261}, {'x': 126, 'y': 261}, {'x': 126, 'y': 287}, {'x': 91, 'y': 287}]",26,35,positive
